longitude,latitude,nearest_toilets_water_point_1,nearest_toilets_water_point_2,nearest_toilets_water_point_3,nearest_toilets_water_point_4,nearest_toilets_water_point_5,count_toilets_water_point_within_5.0km,nearest_sanitary_dump_station_waste_disposal_waste_transfer_station_1,nearest_sanitary_dump_station_waste_disposal_waste_transfer_station_2,nearest_sanitary_dump_station_waste_disposal_waste_transfer_station_3,nearest_sanitary_dump_station_waste_disposal_waste_transfer_station_4,nearest_sanitary_dump_station_waste_disposal_waste_transfer_station_5,count_sanitary_dump_station_waste_disposal_waste_transfer_station_within_5.0km,precipitation_rate,relative_humidity,surface_temperature,ndwi,nowcast_is_10_dengue_cases_or_higher,full_haz_labels,nearest_college_school_university_kindergarten_1,nearest_college_school_university_kindergarten_2,nearest_college_school_university_kindergarten_3,nearest_college_school_university_kindergarten_4,nearest_college_school_university_kindergarten_5,count_college_school_university_kindergarten_within_5.0km,ndvi,fapar,ndbi,aerosol,dengue,dengue symptoms,dengue fever,symptoms of dengue,dengue sintomas,final_vul_labels,nearest_clinic_hospital_doctors_1,nearest_clinic_hospital_doctors_2,nearest_clinic_hospital_doctors_3,nearest_clinic_hospital_doctors_4,nearest_clinic_hospital_doctors_5,count_clinic_hospital_doctors_within_5.0km,final_loc_labels
120.9977482264899,14.604577700273246,573.3060302734375,2055.487060546875,3182.2958984375,3931.302001953125,3947.033935546875,6.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,73.28685760498047,33.38321167883214,-0.0285422990201751,0,4,149.4810028076172,283.6990051269531,585.2760009765625,649.572998046875,687.5980224609375,52.0,0.050955311131213,0.0,-0.0367915555393774,163.726582278481,24,10,6,4,1,1,611.7369995117188,720.1740112304688,833.5650024414062,860.2059936523438,1028.89599609375,46.0,1
121.02452369354438,14.72932016895239,2450.4609375,3643.547119140625,5000.0,5000.0,5000.0,2.0,4854.966796875,5000.0,5000.0,5000.0,5000.0,1.0,0.0,73.28685760498047,34.4852926829268,-0.1300656128335471,0,4,1034.6800537109375,1687.883056640625,2384.637939453125,2629.194091796875,2646.093017578125,29.0,0.1525646973577126,0.0140384615384615,-0.0244543749757091,96.0,24,10,6,4,1,5,2416.19189453125,2416.19189453125,2687.330078125,2700.91796875,2925.633056640625,19.0,3
121.01093857731342,14.685695694267212,1341.281982421875,4782.8818359375,4872.02978515625,4967.0751953125,5000.0,4.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,73.28685760498047,35.72595061728396,-0.1383423989203688,0,4,176.45899963378906,940.0159912109376,1254.8050537109375,1324.6839599609375,1573.592041015625,55.0,0.1574600134346909,0.0,-0.0220393350057549,88.06549118387909,24,10,6,4,1,1,1341.281982421875,1829.1710205078125,1895.5560302734373,2513.549072265625,2860.31005859375,38.0,2
121.10658762324591,14.611505439220975,3195.72802734375,3962.841064453125,4544.4619140625,4632.98583984375,4755.73388671875,10.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,73.28685760498047,34.69360393603938,-0.1264825555689018,0,4,1274.385009765625,2331.39599609375,2675.447021484375,2962.201904296875,3166.875,17.0,0.1502312282205486,0.0,-0.0336828292730861,99.97172236503856,24,10,6,4,1,5,1686.7490234375,3173.56103515625,3250.158935546875,3368.93603515625,3413.248046875,18.0,3
121.0218345313046,14.70853336154684,1536.387939453125,1828.0369873046875,5000.0,5000.0,5000.0,2.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,73.28685760498047,35.280841463414674,-0.1293426165135177,0,4,1385.6729736328125,1563.3499755859375,1577.8280029296875,2205.9580078125,2215.054931640625,32.0,0.1267378019834343,0.0154389067524115,-0.0046544654084119,96.0,24,10,6,4,1,3,1307.8270263671875,1404.6109619140625,2582.929931640625,2582.929931640625,2660.02490234375,24.0,2
121.11869583350308,14.660695004862005,2244.326904296875,3959.06201171875,4247.77392578125,4305.78515625,4337.39599609375,9.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,73.28685760498047,34.73003649635041,-0.1455633731954239,0,4,520.6290283203125,653.0469970703125,669.593017578125,770.47802734375,1331.6490478515625,36.0,0.1613033333143296,0.0,-0.0212989290593381,93.80580075662044,24,10,6,4,1,1,1899.43603515625,1984.1390380859373,2063.534912109375,2063.534912109375,2077.612060546875,37.0,2
121.05578117363667,14.693937850694551,2044.198974609375,2689.47607421875,3315.7041015625,3462.717041015625,3762.263916015625,7.0,4517.7041015625,5000.0,5000.0,5000.0,5000.0,1.0,0.0,73.28685760498047,35.62792682926829,-0.1449691337879844,0,4,520.4320068359375,891.427001953125,1677.4580078125,1866.7969970703125,1948.530029296875,56.0,0.1832772806673745,0.0,-0.0432734367518831,91.687263556116,24,10,6,4,1,3,1720.0479736328125,1739.8280029296875,2064.52294921875,2118.3701171875,2519.531005859375,26.0,2
120.9961774877615,14.656578521973469,2729.5029296875,3521.113037109375,3550.697998046875,3782.992919921875,4308.22119140625,7.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,73.28685760498047,35.01545679012344,-0.1100978788701436,0,4,772.5180053710938,1301.85595703125,1685.885986328125,1769.2939453125,2020.5040283203125,43.0,0.0773241711435315,0.0,0.0231643991243526,91.80686149936469,24,10,6,4,1,3,416.1470031738281,632.0150146484375,875.7630004882812,1199.89501953125,1537.469970703125,30.0,1
121.1241868653561,14.595171314116392,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,73.28685760498047,33.88516443361749,-0.1436907347383915,0,3,1383.2779541015625,2110.633056640625,3233.43798828125,4567.26806640625,4869.80517578125,5.0,0.2155817039275618,0.0472096774193548,-0.0730853756576205,96.0,24,10,6,4,1,2,3574.030029296875,5000.0,5000.0,5000.0,5000.0,1.0,5
121.1238206746426,14.6073317854173,3958.14697265625,5000.0,5000.0,5000.0,5000.0,1.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,73.28685760498047,34.087521472392666,-0.1364436210711313,0,3,794.4329833984375,3720.860107421875,4224.4140625,4381.93212890625,4403.037109375,12.0,0.1967200342955692,0.049,-0.065226887327625,94.58958068614992,24,10,6,4,1,2,3630.863037109375,4351.748046875,4473.47314453125,4531.158203125,4926.4208984375,5.0,5
121.05696870532192,14.760808758820298,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,2468.0380859375,4238.50390625,4247.15283203125,5000.0,5000.0,3.0,0.0,81.32129669189453,34.662117503060074,-0.1576620926567106,0,3,640.9609985351562,1782.053955078125,1898.7230224609373,1949.4840087890625,1995.2490234375,27.0,0.1742655185824581,0.0415,-0.0284793030485924,124.52711223203026,24,10,6,4,1,3,905.219970703125,993.4710083007812,1210.093017578125,1724.85205078125,1905.125,21.0,1
121.10963476625666,14.774914404740343,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,81.32129669189453,27.873990267639897,-0.1007736623649732,0,3,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.2514260308887011,0.0757396593673966,-0.1368157099829278,94.4469696969697,24,10,6,4,1,4,4803.5048828125,5000.0,5000.0,5000.0,5000.0,1.0,5
121.00696483994912,14.755320891245614,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,79.1504273003128,33.91518518518524,-0.1427190115933083,0,3,1834.0350341796875,1834.0350341796875,2081.3359375,2646.287109375,3239.80810546875,9.0,0.1710958014936427,0.0277954545454545,-0.0330015938542879,86.37084398976982,24,10,6,4,1,5,2438.2451171875,3600.85498046875,4173.07080078125,4513.1748046875,4544.72509765625,5.0,4
121.00611223084852,14.730959285032103,4318.8251953125,5000.0,5000.0,5000.0,5000.0,1.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,73.28685760498047,31.97548229548238,-0.1352828503534612,0,3,2139.697998046875,2139.697998046875,2661.510986328125,2983.803955078125,3005.577880859375,16.0,0.1644203653464281,0.0295,-0.0266894302769276,91.687263556116,24,10,6,4,1,5,1535.552978515625,1589.66796875,1770.9720458984375,2723.2509765625,3227.50390625,15.0,2
121.02109193417206,14.762062215563237,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,4175.02783203125,5000.0,5000.0,5000.0,5000.0,1.0,0.0,81.32129669189453,32.72021013597032,-0.1648839629738124,0,3,1188.052001953125,1624.592041015625,3035.2080078125,3151.676025390625,3182.991943359375,14.0,0.2463867941811074,0.032234404536862,-0.0767182022689282,96.0,24,10,6,4,1,5,2438.452880859375,2461.4189453125,2492.968994140625,3214.363037109375,3508.5849609375,11.0,3
121.06987610213932,14.749849854070614,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,1955.781005859375,3566.462890625,3920.9560546875,5000.0,5000.0,3.0,0.0,77.0316393248985,32.91905055487052,-0.1574156121309926,0,3,1597.2440185546875,1795.801025390625,2159.527099609375,2375.97509765625,2544.7509765625,27.0,0.2477642699420951,0.0493029556650246,-0.0898327212167725,108.66243654822335,24,10,6,4,1,5,1729.79296875,1910.39794921875,2054.277099609375,2316.6630859375,2352.966064453125,22.0,2
121.0042961273658,14.775434967059525,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,79.33724520630632,32.24442944785284,-0.1772296055265652,0,3,2024.907958984375,2025.7249755859373,4980.02392578125,5000.0,5000.0,3.0,0.2764428772771512,0.0462958579881656,-0.0920519292611907,93.52820512820512,24,10,6,4,1,2,1668.7559814453125,5000.0,5000.0,5000.0,5000.0,1.0,4
121.12447274482562,14.72793491054966,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,4195.71923828125,4390.5361328125,4390.5361328125,4390.5361328125,5000.0,4.0,0.0,73.28685760498047,28.67261818181817,-0.1395531213941067,0,3,845.031005859375,1247.29296875,2081.083984375,2782.387939453125,3277.094970703125,8.0,0.2535302671579464,0.050584938704028,-0.1046431696629993,110.08494208494206,24,10,6,4,1,5,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5
121.02016971029464,14.740572554643578,4249.42919921875,5000.0,5000.0,5000.0,5000.0,1.0,3406.16796875,5000.0,5000.0,5000.0,5000.0,1.0,0.0,73.28685760498047,34.148852258852344,-0.1468603534696407,0,3,1517.697021484375,2256.243896484375,2256.243896484375,2266.347900390625,2560.679931640625,31.0,0.1779097759417617,0.0235555555555555,-0.0349896996211102,96.0,24,10,6,4,1,5,1527.8330078125,2130.194091796875,3229.19091796875,3245.919921875,3252.97900390625,20.0,3
121.0893407353137,14.72906404599958,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,4791.0380859375,5000.0,5000.0,5000.0,5000.0,1.0,0.0,73.28685760498047,27.264138349514667,-0.1022594388985877,0,3,3709.8740234375,3936.52197265625,4257.86181640625,4802.7109375,5000.0,4.0,0.2404910188783069,0.0699587378640776,-0.1148240024618883,96.0,24,10,6,4,1,4,2164.943115234375,2710.907958984375,3051.449951171875,3282.322998046875,4955.09814453125,5.0,3
121.00531999667436,14.769900318430922,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,79.64900877440503,33.03209359605916,-0.1740891907811758,0,3,1775.3189697265625,1831.989013671875,4129.0849609375,4565.625,4851.68310546875,6.0,0.2631682447779611,0.0401558317399617,-0.0813384432187035,94.95886889460157,24,10,6,4,1,2,1420.43994140625,4796.21484375,4827.76513671875,5000.0,5000.0,3.0,4
121.08412337293576,14.739972455792271,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,3806.864013671875,4308.55908203125,5000.0,5000.0,5000.0,2.0,0.0,73.28685760498047,28.03645909645917,-0.157919327560169,0,3,2725.699951171875,2952.347900390625,3273.68798828125,3818.537109375,4171.52294921875,15.0,0.3445500667083035,0.0717197802197802,-0.1697561414183621,102.2490372272144,24,10,6,4,1,2,1180.76904296875,1726.7340087890625,2067.27587890625,2298.14892578125,3970.924072265625,14.0,3
120.99467242749796,14.718243415720169,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,73.28685760498047,33.73129469790388,-0.1278927843787971,0,3,924.1649780273438,2181.698974609375,2795.52587890625,3173.22607421875,3360.714111328125,15.0,0.1125536926206423,0.0,0.0101478897751811,94.25757575757576,24,10,6,4,1,5,862.4249877929688,1366.677978515625,1577.5439453125,1707.7879638671875,1758.8480224609375,9.0,2
121.06386654681818,14.767656042114725,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,3479.327880859375,5000.0,5000.0,5000.0,5000.0,1.0,0.0,81.32129669189453,33.482192118226635,-0.1410125476724945,0,3,612.60302734375,653.2260131835938,679.9990234375,1611.8809814453125,1672.823974609375,19.0,0.1667525379725439,0.0415,-0.03911039919265,198.85138539042825,24,10,6,4,1,1,238.1300048828125,563.1019897460938,1740.458984375,1971.7559814453125,1985.97802734375,15.0,1
121.09478281220082,14.76474561641196,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,81.32129669189453,29.33027912621361,-0.1381446041721277,0,3,2597.716064453125,3246.02392578125,4526.14697265625,4566.77001953125,4772.5478515625,5.0,0.2624300682909435,0.0628476941747572,-0.1171504483142786,129.46378653113086,24,10,6,4,1,2,1980.5030517578125,2373.2080078125,3605.39697265625,3893.81591796875,4376.11181640625,8.0,3
121.09297681186617,14.73982794370693,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,73.28685760498047,27.02318181818185,-0.1623057348467522,0,3,4011.60205078125,4496.07080078125,4916.60302734375,5000.0,5000.0,3.0,0.3504115224800858,0.0810485257985258,-0.1716507373292828,109.36708860759497,24,10,6,4,1,4,3371.672119140625,3917.636962890625,4258.17919921875,4489.0517578125,4823.52099609375,5.0,4
121.12718408294022,14.73756632668167,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,73.28685760498047,28.723095823095832,-0.1519988098711471,0,3,383.4079895019531,411.60101318359375,2320.764892578125,3123.930908203125,4289.8798828125,6.0,0.2559424295974346,0.0506763322884012,-0.0961415247613151,107.96977329974813,24,10,6,4,1,5,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5
121.0143754150646,14.732135190513846,3180.5439453125,4373.6298828125,5000.0,5000.0,5000.0,2.0,4822.66015625,5000.0,5000.0,5000.0,5000.0,1.0,0.0,73.28685760498047,33.414457978075575,-0.1291126159654755,0,3,1764.762939453125,2069.133056640625,2069.133056640625,2417.966064453125,2560.658935546875,23.0,0.1666074934827986,0.0,-0.0369220880507757,95.01639344262294,24,10,6,4,1,5,2159.450927734375,2213.56591796875,2394.8701171875,2944.324951171875,3146.27490234375,20.0,3
121.05340894840438,14.773498997739946,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,4102.77392578125,5000.0,5000.0,5000.0,5000.0,1.0,0.0,81.32129669189453,34.48691646191645,-0.1256770589560123,0,3,937.0029907226562,1123.20703125,1822.81396484375,2257.7490234375,2574.4580078125,20.0,0.1345967217365607,0.0,-0.0258834180962373,156.16326530612244,24,10,6,4,1,3,1027.126953125,1609.95703125,1844.4150390625,2148.2890625,2268.55810546875,13.0,2
121.0895827520713,14.720847339354124,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,73.28685760498047,27.93810975609756,-0.0779241505886629,0,3,4172.0390625,4656.5078125,5000.0,5000.0,5000.0,2.0,0.1504534966940609,0.0502918088737201,-0.0533579232760071,96.90488431876604,24,10,6,4,1,4,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5
120.99560003759402,14.773578978681831,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,76.75741685208239,32.77934065934068,-0.1772726598582019,0,3,1236.1739501953125,1236.990966796875,4955.47607421875,5000.0,5000.0,3.0,0.2720738881901636,0.0419677419354838,-0.0888147486341843,95.88621997471552,24,10,6,4,1,2,880.02197265625,5000.0,5000.0,5000.0,5000.0,1.0,4
121.0276913650994,14.741291400747787,4039.81201171875,5000.0,5000.0,5000.0,5000.0,1.0,2980.95703125,4796.92822265625,4997.6171875,5000.0,5000.0,3.0,0.0,73.28685760498047,33.71757575757573,-0.1493792428003839,0,3,1092.4859619140625,1841.136962890625,2135.468994140625,2379.69091796875,2712.907958984375,31.0,0.1744136301988472,0.023,-0.0313084051836147,96.0,24,10,6,4,1,5,1102.6219482421875,2163.928955078125,2803.97998046875,2820.708984375,2827.76806640625,24.0,3
121.02614820346108,14.760292582137549,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,3459.1650390625,5000.0,5000.0,5000.0,5000.0,1.0,0.0,81.32129669189453,32.82511543134876,-0.168363824048781,0,3,794.302978515625,908.72900390625,2319.344970703125,2467.12890625,2865.912109375,23.0,0.2403271070479726,0.0318333333333333,-0.0702619943206278,96.0,24,10,6,4,1,5,1722.5899658203125,2176.39794921875,2207.947998046875,2929.342041015625,2989.1640625,18.0,3
121.09218261670044,14.760251428738629,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,81.32129669189453,29.31699513382,-0.1537897465094854,0,3,2752.18505859375,2983.154052734375,4043.47705078125,4263.27685546875,4303.89990234375,7.0,0.2788251253279407,0.0669744525547445,-0.1204820833410805,165.6284987277354,24,10,6,4,1,2,2134.971923828125,2527.677001953125,2876.325927734375,3630.946044921875,3647.041015625,11.0,3
121.07492302308036,14.757941146041716,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,3094.366943359375,4705.048828125,5000.0,5000.0,5000.0,2.0,0.0,81.06654618426067,32.63707317073175,-0.150679195428691,0,3,1650.614990234375,1931.9139404296875,2089.882080078125,2524.14697265625,2569.912109375,21.0,0.2293082348716562,0.0499242424242424,-0.0810520465079999,157.16153846153853,24,10,6,4,1,5,1665.14501953125,1710.4189453125,1895.2989501953125,2053.3310546875,2403.035888671875,18.0,2
121.0632300172843,14.77333107821364,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,4304.48193359375,5000.0,5000.0,5000.0,5000.0,1.0,0.0,81.32129669189453,32.76252475247526,-0.1249609938680753,0,3,1020.2020263671876,1128.73095703125,1493.6610107421875,1711.0760498046875,2497.97802734375,12.0,0.1529445808956538,0.0415,-0.0435881595504709,216.7272727272727,24,10,6,4,1,3,982.1859741210938,1063.2840576171875,1718.1689453125,2135.301025390625,2811.132080078125,12.0,2
121.1291188360064,14.756680907546496,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,80.63206784865436,28.62833333333333,-0.1524809784697342,0,3,1351.7889404296875,2879.98095703125,3282.242919921875,5000.0,5000.0,3.0,0.2399480565298286,0.046131498470948,-0.0908303698163788,185.10101010101008,24,10,6,4,1,2,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5
121.12470888260192,14.595607656381851,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,73.28685760498047,33.773714981729654,-0.1442415693068817,0,3,1350.3160400390625,2077.6708984375,3200.47607421875,4534.30615234375,4836.8427734375,6.0,0.2180436934018643,0.0473287292817679,-0.0746820826540989,95.9234693877551,24,10,6,4,1,2,3541.068115234375,5000.0,5000.0,5000.0,5000.0,1.0,5
121.00143015750037,14.733356356876142,4666.10400390625,5000.0,5000.0,5000.0,5000.0,1.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,73.28685760498047,31.793475091130063,-0.1405643926532929,0,3,2209.4189453125,2209.4189453125,3250.322998046875,3302.54296875,3624.8359375,12.0,0.168893046945814,0.0285999999999999,-0.0239470508651614,89.77215189873417,24,10,6,4,1,5,2176.5849609375,2230.699951171875,2412.00390625,3330.701904296875,3834.955078125,13.0,3
121.00337191835088,14.734113411864984,4459.2861328125,5000.0,5000.0,5000.0,5000.0,1.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,73.28685760498047,31.78921085080151,-0.141550497460635,0,3,2094.5859375,2094.5859375,3043.5048828125,3095.72509765625,3418.01806640625,16.0,0.1777930329622756,0.0288727272727272,-0.0315565240710593,88.2629582806574,24,10,6,4,1,5,1969.7669677734373,2023.8819580078125,2205.18603515625,3157.465087890625,3661.718017578125,14.0,3
120.99896970034403,14.719151403590592,4421.89990234375,5000.0,5000.0,5000.0,5000.0,1.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,73.28685760498047,33.497895377129,-0.1305801729412744,0,3,836.3270263671875,1843.990966796875,2457.818115234375,2835.51806640625,3086.87890625,18.0,0.116871169450763,0.0,0.0095675898526712,91.40229885057472,24,10,6,4,1,5,774.5869750976562,996.8480224609376,1178.1519775390625,1232.2669677734375,1278.8399658203125,13.0,1
