Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
2021/06/04,03:04 PM,31.78,25.22,68.0,WSW,8.53,14.8,NA,0.0,0.0,5.0,598.2
2021/06/04,03:09 PM,31.56,25.28,69.0,WNW,9.81,17.38,1000.34,0.0,0.0,5.0,562.1
2021/06/04,03:14 PM,31.22,25.06,70.0,WSW,10.78,21.56,1000.34,0.0,0.0,5.0,578.7
2021/06/04,03:19 PM,31.44,25.0,69.0,West,9.33,17.54,1000.34,0.0,0.0,5.0,596.0
2021/06/04,03:24 PM,31.72,25.28,69.0,West,8.69,18.02,1000.68,0.0,0.0,5.0,586.0
2021/06/04,03:29 PM,31.61,25.56,70.0,West,10.62,21.56,1000.34,0.0,0.0,5.0,514.1
2021/06/04,03:34 PM,31.28,25.28,71.0,West,9.98,18.02,1000.68,0.0,0.0,4.0,431.6
2021/06/04,03:39 PM,30.83,25.11,72.0,West,9.49,18.83,1000.0,0.0,0.0,2.0,261.5
2021/06/04,03:44 PM,30.5,25.06,73.0,WSW,9.65,19.63,1000.34,0.0,0.0,2.0,293.6
2021/06/04,03:49 PM,30.67,25.06,72.0,West,9.49,17.7,1000.34,0.0,0.0,3.0,355.6
2021/06/04,03:54 PM,30.78,25.11,72.0,WSW,8.85,19.79,1000.34,0.0,0.0,3.0,347.4
2021/06/04,03:59 PM,30.33,24.94,73.0,WSW,8.04,18.99,1000.34,0.0,0.0,1.0,169.1
2021/06/04,04:04 PM,30.22,24.94,74.0,West,7.72,15.12,1000.34,0.0,0.0,1.0,164.3
2021/06/04,04:09 PM,30.06,24.89,74.0,West,10.14,18.99,1000.0,0.0,0.0,1.0,146.6
2021/06/04,04:14 PM,29.94,24.83,74.0,West,6.6,15.45,1000.34,0.0,0.0,1.0,114.0
2021/06/04,04:19 PM,30.0,24.94,74.0,West,6.92,13.84,1000.34,0.0,0.0,0.0,97.1
2021/06/04,04:24 PM,29.78,24.78,74.0,West,7.88,16.89,1000.68,0.0,0.0,1.0,159.2
2021/06/04,04:29 PM,29.94,24.72,73.0,West,5.63,12.55,1000.68,0.0,0.0,1.0,103.1
2021/06/04,04:34 PM,30.06,24.72,73.0,West,6.28,11.1,1001.02,0.0,0.0,0.0,99.7
2021/06/04,04:39 PM,30.28,24.72,72.0,West,5.95,13.52,1000.68,0.0,0.0,1.0,101.4
2021/06/04,04:44 PM,30.61,24.89,71.0,WNW,4.67,12.71,1000.68,0.0,0.0,1.0,105.0
2021/06/04,04:49 PM,30.72,25.06,72.0,West,7.56,15.61,1000.68,0.0,0.0,1.0,105.3
2021/06/04,04:54 PM,30.39,24.89,73.0,West,6.92,15.29,1001.02,0.0,0.0,1.0,99.3
2021/06/04,04:59 PM,30.17,25.0,74.0,WNW,8.37,16.73,1001.02,0.0,0.0,0.0,79.8
2021/06/04,05:04 PM,29.94,25.06,75.0,WSW,7.24,17.38,1000.68,0.0,0.0,0.0,67.2
2021/06/04,05:09 PM,29.78,24.89,75.0,WNW,7.72,14.16,1000.68,0.0,0.0,0.0,57.6
2021/06/04,05:14 PM,29.72,25.0,76.0,West,7.72,14.64,1001.02,0.0,0.0,0.0,57.3
2021/06/04,05:19 PM,29.5,25.0,77.0,West,7.72,15.93,1000.68,0.0,0.0,0.0,49.4
2021/06/04,05:24 PM,29.5,25.0,77.0,West,6.92,13.84,1001.02,0.0,0.0,0.0,41.1
2021/06/04,05:29 PM,29.39,25.0,77.0,West,8.69,14.48,1001.02,0.0,0.0,0.0,31.6
2021/06/04,05:34 PM,29.28,25.11,78.0,WSW,5.47,12.55,1001.36,0.0,0.0,0.0,23.9
2021/06/04,05:39 PM,29.33,25.17,78.0,West,5.79,10.78,1001.36,0.0,0.0,0.0,17.3
2021/06/04,05:44 PM,29.17,24.94,78.0,West,8.37,15.45,1001.36,0.0,0.0,0.0,11.3
2021/06/04,05:49 PM,29.06,24.83,78.0,West,8.21,14.48,1001.36,0.0,0.0,0.0,6.0
2021/06/04,05:54 PM,28.94,24.89,79.0,West,7.24,13.35,1001.69,0.0,0.0,0.0,2.9
2021/06/04,05:59 PM,28.89,24.83,79.0,WSW,7.08,13.84,1001.69,0.0,0.0,0.0,0.9
2021/06/04,06:04 PM,28.89,24.78,78.0,West,8.21,16.57,1001.69,0.0,0.0,0.0,0.0
2021/06/04,06:09 PM,28.89,24.89,79.0,WSW,6.11,13.84,1001.69,0.0,0.0,0.0,0.0
2021/06/04,06:14 PM,28.94,24.94,79.0,WSW,5.95,12.39,1001.69,0.0,0.0,0.0,0.0
2021/06/04,06:19 PM,28.89,24.89,79.0,WSW,6.76,14.16,1001.69,0.0,0.0,0.0,0.0
2021/06/04,06:24 PM,28.89,24.89,79.0,WSW,4.83,12.23,1002.03,0.0,0.0,0.0,0.0
2021/06/04,06:29 PM,28.89,24.78,78.0,West,4.51,9.65,1002.03,0.0,0.0,0.0,0.0
2021/06/04,06:34 PM,28.89,24.72,78.0,West,5.79,11.75,1002.03,0.0,0.0,0.0,0.0
2021/06/04,06:39 PM,28.89,24.72,78.0,WSW,5.47,11.1,1002.37,0.0,0.0,0.0,0.0
2021/06/04,06:44 PM,28.89,24.61,78.0,West,6.28,11.75,1002.71,0.0,0.0,0.0,0.0
2021/06/04,06:49 PM,29.0,24.61,77.0,West,5.63,10.3,1002.71,0.0,0.0,0.0,0.0
2021/06/04,06:54 PM,29.0,24.56,77.0,West,5.15,11.58,1002.71,0.0,0.0,0.0,0.0
2021/06/04,06:59 PM,29.0,24.5,77.0,West,5.47,12.55,1003.05,0.0,0.0,0.0,0.0
2021/06/04,07:04 PM,29.0,24.61,77.0,WSW,6.44,12.39,1003.05,0.0,0.0,0.0,0.0
2021/06/04,07:09 PM,29.0,24.61,77.0,WSW,5.47,12.55,1003.05,0.0,0.0,0.0,0.0
2021/06/04,07:14 PM,29.0,24.61,77.0,West,4.83,10.94,1003.05,0.0,0.0,0.0,0.0
2021/06/04,07:19 PM,29.0,24.56,77.0,West,7.24,14.16,1003.05,0.0,0.0,0.0,0.0
2021/06/04,07:24 PM,29.0,24.39,76.0,West,5.31,10.94,1003.05,0.0,0.0,0.0,0.0
2021/06/04,07:29 PM,28.94,24.28,76.0,WSW,6.44,11.91,1003.05,0.0,0.0,0.0,0.0
2021/06/04,07:34 PM,29.0,24.28,75.0,West,6.44,13.68,1002.71,0.0,0.0,0.0,0.0
2021/06/04,07:39 PM,29.0,24.39,76.0,West,3.54,8.37,1002.71,0.0,0.0,0.0,0.0
2021/06/04,07:44 PM,29.0,24.33,76.0,WNW,3.38,6.28,1003.05,0.0,0.0,0.0,0.0
2021/06/04,07:49 PM,28.94,24.39,76.0,WNW,2.57,5.47,1003.39,0.0,0.0,0.0,0.0
2021/06/04,07:54 PM,28.89,24.5,77.0,WNW,2.57,5.95,1003.73,0.0,0.0,0.0,0.0
2021/06/04,07:59 PM,28.78,24.56,78.0,West,3.22,5.15,1003.39,0.0,0.0,0.0,0.0
2021/06/04,08:04 PM,28.56,24.44,78.0,West,3.22,6.6,1003.39,0.0,0.0,0.0,0.0
2021/06/04,08:09 PM,28.56,24.5,79.0,West,1.77,3.86,1003.73,0.0,0.0,0.0,0.0
2021/06/04,08:14 PM,28.5,24.44,79.0,West,2.25,4.51,1003.73,0.0,0.0,0.0,0.0
2021/06/04,08:19 PM,28.56,24.44,79.0,WNW,2.09,5.15,1004.06,0.0,0.0,0.0,0.0
2021/06/04,08:24 PM,28.33,24.61,80.0,West,2.57,6.11,1004.06,1.78,0.25,0.0,0.0
2021/06/04,08:29 PM,27.83,24.67,83.0,WNW,2.74,6.11,1004.4,4.83,0.76,0.0,0.0
2021/06/04,08:34 PM,27.5,24.5,83.0,West,2.74,6.6,1004.4,4.83,0.76,0.0,0.0
2021/06/04,08:39 PM,27.39,24.5,84.0,NW,1.93,6.6,1004.4,3.05,0.76,0.0,0.0
2021/06/04,08:44 PM,27.33,24.33,84.0,NNW,2.9,4.83,1004.4,0.0,0.76,0.0,0.0
2021/06/04,08:49 PM,27.5,24.22,82.0,NW,1.77,4.18,1004.4,0.0,0.76,0.0,0.0
2021/06/04,08:54 PM,27.61,24.33,82.0,NW,1.77,3.7,1004.06,1.27,1.02,0.0,0.0
2021/06/04,08:59 PM,27.5,24.61,84.0,WNW,4.02,8.21,1004.06,10.16,2.54,0.0,0.0
2021/06/04,09:04 PM,26.83,24.5,87.0,West,2.09,5.15,1004.06,16.76,3.56,0.0,0.0
2021/06/04,09:09 PM,26.67,24.44,88.0,NW,2.9,5.79,1004.06,13.72,3.81,0.0,0.0
2021/06/04,09:14 PM,26.67,24.67,89.0,North,1.29,2.9,1004.06,4.83,3.81,0.0,0.0
2021/06/04,09:19 PM,26.78,24.67,89.0,North,2.57,4.83,1004.06,1.27,3.81,0.0,0.0
2021/06/04,09:24 PM,26.72,24.67,89.0,NNE,1.45,4.18,1004.4,0.0,3.81,0.0,0.0
2021/06/04,09:29 PM,26.83,24.67,88.0,NNE,3.06,4.83,1004.4,0.0,3.81,0.0,0.0
2021/06/04,09:34 PM,26.83,24.78,89.0,NE,4.02,6.6,1004.4,0.0,3.81,0.0,0.0
2021/06/04,09:39 PM,26.72,24.78,90.0,NE,3.86,7.24,1004.4,0.0,3.81,0.0,0.0
2021/06/04,09:44 PM,26.61,24.83,90.0,NE,3.22,6.44,1004.4,0.0,3.81,0.0,0.0
2021/06/04,09:49 PM,26.5,24.72,90.0,NE,2.25,5.31,1004.4,0.0,3.81,0.0,0.0
2021/06/04,09:54 PM,26.39,24.61,90.0,NE,1.61,4.99,1004.4,0.0,3.81,0.0,0.0
2021/06/04,09:59 PM,26.39,24.72,91.0,ENE,0.8,3.38,1004.4,0.0,3.81,0.0,0.0
2021/06/04,10:04 PM,26.28,24.67,91.0,East,2.25,4.99,1004.4,0.0,3.81,0.0,0.0
2021/06/04,10:09 PM,26.22,24.61,91.0,East,1.45,4.67,1004.74,0.0,3.81,0.0,0.0
2021/06/04,10:14 PM,26.28,24.56,90.0,East,1.13,3.38,1004.74,0.0,3.81,0.0,0.0
2021/06/04,10:19 PM,26.33,24.5,90.0,ESE,1.77,4.83,1004.74,0.0,3.81,0.0,0.0
2021/06/04,10:24 PM,26.39,24.44,89.0,ESE,4.18,8.53,1005.08,0.0,3.81,0.0,0.0
2021/06/04,10:29 PM,26.39,24.39,89.0,East,3.22,7.08,1005.08,0.0,3.81,0.0,0.0
2021/06/04,10:34 PM,26.5,24.5,89.0,East,2.41,6.6,1004.74,0.0,3.81,0.0,0.0
2021/06/04,10:39 PM,26.56,24.33,88.0,ESE,4.99,9.33,1005.08,0.0,3.81,0.0,0.0
2021/06/04,10:44 PM,26.61,24.39,88.0,ESE,3.06,5.47,1004.74,0.0,3.81,0.0,0.0
2021/06/04,10:49 PM,26.61,24.39,88.0,ESE,2.09,4.51,1005.08,0.0,3.81,0.0,0.0
2021/06/04,10:54 PM,26.61,24.39,88.0,East,1.77,4.83,1004.74,0.0,3.81,0.0,0.0
2021/06/04,10:59 PM,26.61,24.39,88.0,East,0.8,3.22,1004.74,0.0,3.81,0.0,0.0
2021/06/04,11:04 PM,26.72,24.28,87.0,SE,6.6,10.46,1004.74,0.0,3.81,0.0,0.0
2021/06/04,11:09 PM,26.78,24.22,86.0,SE,9.65,14.16,1004.74,0.0,3.81,0.0,0.0
2021/06/04,11:14 PM,26.72,24.11,85.0,SE,7.88,13.84,1004.74,0.0,3.81,0.0,0.0
2021/06/04,11:19 PM,26.61,23.94,85.0,SE,6.92,11.91,1004.74,0.0,3.81,0.0,0.0
2021/06/04,11:24 PM,26.61,24.0,86.0,ESE,5.95,12.23,1004.74,0.0,3.81,0.0,0.0
2021/06/04,11:29 PM,26.5,23.94,86.0,ESE,7.72,12.23,1004.74,0.0,3.81,0.0,0.0
2021/06/04,11:34 PM,26.44,23.78,85.0,ESE,12.23,18.5,1004.4,0.0,3.81,0.0,0.0
2021/06/04,11:39 PM,26.28,23.78,86.0,SE,8.69,14.16,1004.4,0.0,3.81,0.0,0.0
2021/06/04,11:44 PM,26.22,23.89,87.0,ESE,8.69,15.61,1004.4,0.0,3.81,0.0,0.0
2021/06/04,11:49 PM,26.17,23.83,87.0,SE,9.49,16.73,1004.4,0.0,3.81,0.0,0.0
2021/06/04,11:54 PM,26.11,23.78,87.0,ESE,8.04,14.64,1004.4,0.0,3.81,0.0,0.0
2021/06/04,11:59 PM,26.11,23.83,87.0,ESE,9.01,14.64,1004.4,0.0,3.81,0.0,0.0
2021/06/05,12:04 AM,26.06,23.83,88.0,ESE,6.76,13.52,1004.06,0.0,0.0,0.0,0.0
2021/06/05,12:09 AM,26.0,23.78,88.0,ESE,5.31,9.81,1004.06,0.0,0.0,0.0,0.0
2021/06/05,12:14 AM,26.0,23.78,88.0,ESE,5.47,11.75,1004.06,0.0,0.0,0.0,0.0
2021/06/05,12:19 AM,26.0,23.83,88.0,ESE,6.92,13.03,1004.06,0.0,0.0,0.0,0.0
2021/06/05,12:24 AM,26.0,24.0,89.0,East,3.86,8.37,1004.06,0.0,0.0,0.0,0.0
2021/06/05,12:29 AM,26.0,24.0,89.0,East,4.67,9.17,1003.73,0.0,0.0,0.0,0.0
2021/06/05,12:34 AM,26.0,24.0,89.0,SE,5.79,10.78,1004.06,0.0,0.0,0.0,0.0
2021/06/05,12:39 AM,25.94,23.94,89.0,ESE,5.15,9.33,1004.06,0.0,0.0,0.0,0.0
2021/06/05,12:44 AM,25.89,23.89,89.0,ESE,3.54,7.4,1003.73,0.0,0.0,0.0,0.0
2021/06/05,12:49 AM,25.89,24.0,90.0,SE,3.86,6.76,1003.73,0.0,0.0,0.0,0.0
2021/06/05,12:54 AM,25.89,24.11,90.0,SSE,4.99,8.85,1003.73,0.0,0.0,0.0,0.0
2021/06/05,12:59 AM,25.89,24.11,90.0,SE,5.15,8.21,1003.73,0.0,0.0,0.0,0.0
2021/06/05,01:04 AM,25.83,24.06,90.0,SE,3.38,6.76,1003.39,0.0,0.0,0.0,0.0
2021/06/05,01:09 AM,25.83,24.06,90.0,SE,4.02,6.11,1003.39,0.0,0.0,0.0,0.0
2021/06/05,01:14 AM,25.78,23.94,90.0,SE,3.7,6.44,1003.39,0.0,0.0,0.0,0.0
2021/06/05,01:19 AM,25.78,23.94,90.0,East,2.74,6.11,1003.39,0.0,0.0,0.0,0.0
2021/06/05,01:24 AM,25.78,24.0,90.0,ESE,3.54,6.6,1003.39,0.0,0.0,0.0,0.0
2021/06/05,01:29 AM,25.78,24.0,90.0,ESE,2.09,4.18,1003.39,0.0,0.0,0.0,0.0
2021/06/05,01:34 AM,25.78,24.0,90.0,SE,3.54,5.79,1003.39,0.0,0.0,0.0,0.0
2021/06/05,01:39 AM,25.78,24.0,90.0,ESE,4.83,6.92,1003.39,0.0,0.0,0.0,0.0
2021/06/05,01:44 AM,25.78,24.0,90.0,SE,4.18,7.56,1003.39,0.0,0.0,0.0,0.0
2021/06/05,01:49 AM,25.78,24.0,90.0,SE,5.47,8.85,1003.05,0.0,0.0,0.0,0.0
2021/06/05,01:54 AM,25.78,24.0,90.0,SE,3.22,5.31,1003.05,0.0,0.0,0.0,0.0
2021/06/05,01:59 AM,25.78,24.0,90.0,SSE,3.22,6.11,1003.05,0.0,0.0,0.0,0.0
2021/06/05,02:04 AM,25.78,24.0,90.0,SSE,3.06,5.95,1003.05,0.0,0.0,0.0,0.0
2021/06/05,02:09 AM,25.78,23.89,90.0,SE,4.02,7.56,1003.05,0.0,0.0,0.0,0.0
2021/06/05,02:14 AM,25.78,23.94,90.0,SE,4.02,6.92,1003.05,0.0,0.0,0.0,0.0
2021/06/05,02:19 AM,25.72,23.89,90.0,SE,3.86,6.28,1003.05,0.0,0.0,0.0,0.0
2021/06/05,02:24 AM,25.72,23.94,90.0,ESE,2.57,6.44,1003.05,0.0,0.0,0.0,0.0
2021/06/05,02:29 AM,25.78,24.0,90.0,ESE,4.51,7.24,1003.05,0.0,0.0,0.0,0.0
2021/06/05,02:34 AM,25.78,24.0,90.0,ESE,4.99,9.17,1003.05,0.0,0.0,0.0,0.0
2021/06/05,02:39 AM,25.78,24.0,90.0,ESE,5.31,8.21,1002.71,0.0,0.0,0.0,0.0
2021/06/05,02:44 AM,25.78,24.0,90.0,ESE,4.34,8.69,1002.71,0.0,0.0,0.0,0.0
2021/06/05,02:49 AM,25.72,23.83,90.0,ESE,5.15,9.49,1002.71,0.0,0.0,0.0,0.0
2021/06/05,02:54 AM,25.72,23.83,90.0,SE,5.15,8.85,1002.71,0.0,0.0,0.0,0.0
2021/06/05,02:59 AM,25.72,23.72,89.0,SE,4.67,9.01,1002.71,0.0,0.0,0.0,0.0
2021/06/05,03:04 AM,25.72,23.56,88.0,SE,6.44,10.3,1002.71,0.0,0.0,0.0,0.0
2021/06/05,03:09 AM,25.72,23.5,88.0,SE,4.67,9.98,1002.37,0.0,0.0,0.0,0.0
2021/06/05,03:14 AM,25.61,23.39,88.0,SE,6.92,11.42,1002.37,0.0,0.0,0.0,0.0
2021/06/05,03:19 AM,25.61,23.39,88.0,SE,5.95,9.81,1002.71,0.0,0.0,0.0,0.0
2021/06/05,03:24 AM,25.56,23.39,88.0,SE,6.76,10.94,1002.37,0.0,0.0,0.0,0.0
2021/06/05,03:29 AM,25.5,23.5,89.0,SE,6.6,10.14,1002.37,0.0,0.0,0.0,0.0
2021/06/05,03:34 AM,25.5,23.5,89.0,SE,6.76,12.87,1002.37,0.0,0.0,0.0,0.0
2021/06/05,03:39 AM,25.5,23.5,89.0,SE,7.08,12.23,1002.37,0.0,0.0,0.0,0.0
2021/06/05,03:44 AM,25.5,23.5,89.0,SE,7.72,12.39,1002.37,0.0,0.0,0.0,0.0
2021/06/05,03:49 AM,25.5,23.5,89.0,ESE,6.11,11.1,1002.71,0.0,0.0,0.0,0.0
2021/06/05,03:54 AM,25.56,23.56,89.0,ESE,6.92,11.91,1002.37,0.0,0.0,0.0,0.0
2021/06/05,03:59 AM,25.61,23.61,89.0,ESE,5.47,9.81,1002.37,0.0,0.0,0.0,0.0
2021/06/05,04:04 AM,25.61,23.61,89.0,SE,4.34,8.53,1002.37,0.0,0.0,0.0,0.0
2021/06/05,04:09 AM,25.61,23.61,89.0,ESE,5.95,9.81,1002.37,0.0,0.0,0.0,0.0
2021/06/05,04:14 AM,25.61,23.61,89.0,ESE,5.47,10.46,1002.03,0.0,0.0,0.0,0.0
2021/06/05,04:19 AM,25.61,23.5,89.0,ESE,6.44,14.0,1002.37,0.0,0.0,0.0,0.0
2021/06/05,04:24 AM,25.61,23.61,89.0,ESE,6.6,10.62,1002.37,0.0,0.0,0.0,0.0
2021/06/05,04:29 AM,25.61,23.61,89.0,ESE,4.99,10.46,1002.37,0.0,0.0,0.0,0.0
2021/06/05,04:34 AM,25.61,23.61,89.0,SE,4.18,8.21,1002.71,0.0,0.0,0.0,0.0
2021/06/05,04:39 AM,25.56,23.67,90.0,SE,4.67,7.88,1002.71,0.0,0.0,0.0,0.0
2021/06/05,04:44 AM,25.5,23.72,90.0,SE,4.67,8.85,1002.71,0.0,0.0,0.0,0.0
2021/06/05,04:49 AM,25.44,23.67,90.0,SE,6.28,11.58,1002.37,0.0,0.0,0.0,0.0
2021/06/05,04:54 AM,25.33,23.56,90.0,ESE,7.08,10.94,1002.37,0.0,0.0,0.0,0.0
2021/06/05,04:59 AM,25.28,23.5,90.0,ESE,5.47,10.3,1002.71,0.0,0.0,0.0,0.0
2021/06/05,05:04 AM,25.28,23.5,90.0,SE,6.28,11.42,1002.71,0.0,0.0,0.0,0.0
2021/06/05,05:09 AM,25.28,23.5,90.0,ESE,5.47,10.14,1002.71,0.0,0.0,0.0,0.0
2021/06/05,05:14 AM,25.28,23.5,90.0,SE,4.83,9.01,1002.71,0.0,0.0,0.0,0.0
2021/06/05,05:19 AM,25.28,23.5,90.0,SE,5.63,11.1,1002.71,0.0,0.0,0.0,0.0
2021/06/05,05:24 AM,25.33,23.56,90.0,ESE,5.47,9.65,1002.71,0.0,0.0,0.0,0.9
2021/06/05,05:29 AM,25.39,23.61,90.0,ESE,2.74,5.15,1002.71,0.0,0.0,0.0,2.6
2021/06/05,05:34 AM,25.39,23.56,90.0,ESE,4.18,6.92,1002.71,0.0,0.0,0.0,6.0
2021/06/05,05:39 AM,25.39,23.5,89.0,East,4.34,8.21,1003.05,0.0,0.0,0.0,8.6
2021/06/05,05:44 AM,25.5,23.61,90.0,ESE,3.54,8.04,1003.05,0.0,0.0,0.0,11.6
2021/06/05,05:49 AM,25.5,23.72,90.0,East,4.67,7.56,1003.05,0.0,0.0,0.0,14.7
2021/06/05,05:54 AM,25.56,23.72,90.0,East,2.74,6.92,1003.05,0.0,0.0,0.0,18.6
2021/06/05,05:59 AM,25.61,23.61,89.0,East,2.25,7.08,1003.05,0.0,0.0,0.0,22.9
2021/06/05,06:04 AM,25.72,23.72,89.0,East,2.25,6.28,1003.05,0.0,0.0,0.0,28.6
2021/06/05,06:09 AM,25.72,23.72,89.0,ESE,2.74,6.92,1003.05,0.0,0.0,0.0,36.8
2021/06/05,06:14 AM,25.78,23.78,89.0,East,2.57,6.11,1003.05,0.0,0.0,0.0,46.7
2021/06/05,06:19 AM,25.89,23.89,89.0,East,3.06,7.56,1003.05,0.0,0.0,0.0,58.1
2021/06/05,06:24 AM,25.94,23.89,89.0,ESE,3.54,7.88,1003.05,0.0,0.0,0.0,72.8
2021/06/05,06:29 AM,26.11,23.89,88.0,SE,3.22,6.11,1003.05,0.0,0.0,0.0,86.2
2021/06/05,06:34 AM,26.22,24.0,88.0,ESE,2.57,4.83,1003.05,0.0,0.0,0.0,94.1
2021/06/05,06:39 AM,26.5,24.17,87.0,East,2.9,5.95,1003.05,0.0,0.0,1.0,104.1
2021/06/05,06:44 AM,26.33,24.0,87.0,East,3.22,8.69,1003.39,0.0,0.0,0.0,98.0
2021/06/05,06:49 AM,26.28,24.0,87.0,ESE,3.54,10.3,1003.39,0.0,0.0,1.0,112.7
2021/06/05,06:54 AM,26.39,24.06,87.0,ENE,2.25,7.4,1003.39,0.0,0.0,1.0,130.5
2021/06/05,06:59 AM,26.5,24.06,86.0,ESE,5.63,10.94,1003.73,0.0,0.0,1.0,136.2
2021/06/05,07:04 AM,26.56,24.06,86.0,ESE,7.72,14.16,1003.73,0.0,0.0,1.0,145.7
2021/06/05,07:09 AM,26.5,23.94,86.0,East,6.28,12.71,1003.73,0.0,0.0,1.0,151.0
2021/06/05,07:14 AM,26.5,23.83,85.0,East,6.28,12.07,1003.73,0.0,0.0,1.0,147.9
2021/06/05,07:19 AM,26.5,23.83,85.0,ESE,9.98,17.7,1004.06,0.0,0.0,1.0,160.9
2021/06/05,07:24 AM,26.39,23.72,85.0,SE,10.3,17.06,1004.06,0.0,0.0,1.0,188.3
2021/06/05,07:29 AM,26.28,23.61,85.0,ESE,10.62,18.18,1004.06,0.0,0.0,2.0,218.6
2021/06/05,07:34 AM,26.44,23.67,85.0,ESE,11.1,21.24,1004.06,0.0,0.0,2.0,246.4
2021/06/05,07:39 AM,26.44,23.67,85.0,SE,10.62,19.63,1004.06,0.0,0.0,2.0,240.8
2021/06/05,07:44 AM,26.56,23.56,84.0,SE,11.26,19.15,1004.06,0.0,0.0,2.0,283.7
2021/06/05,07:49 AM,26.61,23.56,83.0,SE,10.3,18.02,1004.06,0.0,0.0,2.0,275.4
2021/06/05,07:54 AM,26.78,23.61,83.0,SE,9.49,16.89,1004.06,0.0,0.0,2.0,297.1
2021/06/05,07:59 AM,27.0,23.67,82.0,East,7.4,15.29,1004.06,0.0,0.0,3.0,347.0
2021/06/05,08:04 AM,26.83,23.56,82.0,SE,11.75,18.5,1004.06,0.0,0.0,2.0,291.0
2021/06/05,08:09 AM,26.94,23.61,82.0,ESE,9.81,18.02,1004.06,0.0,0.0,3.0,340.5
2021/06/05,08:14 AM,27.11,23.72,82.0,ESE,7.24,14.96,1004.06,0.0,0.0,3.0,327.9
2021/06/05,08:19 AM,27.33,23.78,81.0,ESE,6.92,16.73,1004.06,0.0,0.0,4.0,490.2
2021/06/05,08:24 AM,27.44,23.89,81.0,SE,10.46,16.41,1004.06,0.0,0.0,4.0,421.6
2021/06/05,08:29 AM,27.33,23.89,82.0,SE,10.46,17.38,1004.06,0.0,0.0,3.0,356.5
2021/06/05,08:34 AM,27.22,23.83,82.0,SE,11.91,19.95,1004.06,0.0,0.0,7.0,821.6
2021/06/05,08:39 AM,27.33,23.78,81.0,SE,9.01,15.61,1003.73,0.0,0.0,3.0,369.6
2021/06/05,08:44 AM,27.5,23.83,80.0,SE,8.69,14.16,1003.73,0.0,0.0,3.0,342.7
2021/06/05,08:49 AM,27.44,23.83,81.0,SE,9.49,16.09,1003.73,0.0,0.0,3.0,318.0
2021/06/05,08:54 AM,27.33,23.72,80.0,SE,12.07,18.66,1003.73,0.0,0.0,3.0,354.4
2021/06/05,08:59 AM,27.28,23.72,81.0,SE,11.26,16.57,1003.73,0.0,0.0,3.0,345.7
2021/06/05,09:04 AM,27.44,23.78,80.0,ESE,7.88,16.41,1003.73,0.0,0.0,6.0,667.6
2021/06/05,09:09 AM,28.11,23.89,78.0,East,4.83,13.19,1003.73,0.0,0.0,8.0,847.2
2021/06/05,09:14 AM,28.44,24.28,78.0,SE,10.14,17.22,1003.73,0.0,0.0,7.0,733.0
2021/06/05,09:19 AM,27.83,24.06,79.0,SE,10.14,15.93,1003.73,0.0,0.0,4.0,481.0
2021/06/05,09:24 AM,27.78,24.06,80.0,ESE,8.37,15.77,1003.73,0.0,0.0,4.0,413.4
2021/06/05,09:29 AM,27.72,24.0,80.0,SE,10.62,16.09,1003.39,0.0,0.0,3.0,383.9
2021/06/05,09:34 AM,27.56,23.83,80.0,SE,8.85,15.45,1003.39,0.0,0.0,4.0,512.7
2021/06/05,09:39 AM,27.83,24.06,80.0,SE,9.33,14.96,1003.39,0.0,0.0,4.0,485.4
2021/06/05,09:44 AM,28.06,24.17,79.0,SE,8.21,14.32,1003.39,0.0,0.0,4.0,502.7
2021/06/05,09:49 AM,28.06,24.11,79.0,ESE,7.4,14.64,1003.39,0.0,0.0,4.0,447.3
2021/06/05,09:54 AM,28.44,24.11,77.0,SE,6.11,11.91,1003.39,0.0,0.0,5.0,525.7
2021/06/05,09:59 AM,28.78,24.28,77.0,ESE,7.24,14.32,1003.39,0.0,0.0,6.0,688.4
2021/06/05,10:04 AM,28.61,24.17,77.0,ESE,7.24,15.12,1003.39,0.0,0.0,8.0,837.1
2021/06/05,10:09 AM,28.89,24.17,76.0,ESE,5.31,13.03,1003.05,0.0,0.0,8.0,826.8
2021/06/05,10:14 AM,29.11,24.33,75.0,ENE,4.02,12.23,1003.05,0.0,0.0,8.0,909.2
2021/06/05,10:19 AM,29.28,24.22,74.0,ENE,4.99,12.07,1003.05,0.0,0.0,9.0,1028.5
2021/06/05,10:24 AM,29.56,24.44,74.0,ESE,9.01,16.09,1003.05,0.0,0.0,8.0,895.4
2021/06/05,10:29 AM,29.61,24.44,74.0,East,5.79,13.35,1003.05,0.0,0.0,6.0,684.1
2021/06/05,10:34 AM,29.39,24.5,75.0,East,4.99,11.1,1002.71,0.0,0.0,4.0,491.4
2021/06/05,10:39 AM,29.33,24.5,75.0,East,4.18,10.62,1002.71,0.0,0.0,4.0,444.6
2021/06/05,10:44 AM,29.22,24.56,76.0,East,4.83,11.75,1002.71,0.0,0.0,5.0,564.3
2021/06/05,10:49 AM,29.0,24.5,77.0,East,5.95,13.03,1002.71,0.0,0.0,5.0,530.9
2021/06/05,10:54 AM,28.83,24.39,77.0,ESE,8.37,13.52,1002.71,0.0,0.0,5.0,575.2
