lon,lat,Date,Year,Month,Name,City,Binary,medRisk,highRisk,date_from,date_to,longitude,latitude,OSM_network_id,nearest_clinic_hospital_doctors_1,nearest_clinic_hospital_doctors_2,nearest_clinic_hospital_doctors_3,nearest_clinic_hospital_doctors_4,nearest_clinic_hospital_doctors_5,count_clinic_hospital_doctors_within_5.0km,nearest_toilets_water_point_1,nearest_toilets_water_point_2,nearest_toilets_water_point_3,nearest_toilets_water_point_4,nearest_toilets_water_point_5,count_toilets_water_point_within_5.0km,nearest_sanitary_dump_station_waste_disposal_waste_transfer_station_1,nearest_sanitary_dump_station_waste_disposal_waste_transfer_station_2,nearest_sanitary_dump_station_waste_disposal_waste_transfer_station_3,nearest_sanitary_dump_station_waste_disposal_waste_transfer_station_4,nearest_sanitary_dump_station_waste_disposal_waste_transfer_station_5,count_sanitary_dump_station_waste_disposal_waste_transfer_station_within_5.0km,nearest_college_school_university_kindergarten_1,nearest_college_school_university_kindergarten_2,nearest_college_school_university_kindergarten_3,nearest_college_school_university_kindergarten_4,nearest_college_school_university_kindergarten_5,count_college_school_university_kindergarten_within_5.0km,geometry,buffered_geometry,ndvi,fapar,ndbi,ndwi,ndmi,aerosol,surface_temperature,precipitation_rate,relative_humidity,date,dengue,dengue symptoms,dengue fever,symptoms of dengue,dengue sintomas,isPartial
121.06262393114504,14.624688799969425,2017-02,2017,2,BAGUMBUHAY,Quezon City,1,0,0,2017-02-01,2017-02-28,121.06262393114504,14.624688799969425,8504056850,394.3710021972656,403.5790100097656,935.7620239257812,972.8820190429688,1047.720947265625,97.0,339.65899658203125,976.968994140625,1011.208984375,1047.720947265625,1138.9649658203125,70.0,3913.14404296875,4370.47900390625,4436.73681640625,5000.0,5000.0,3.0,437.02301025390625,609.7360229492188,826.572021484375,841.3690185546875,909.7680053710938,89.0,POINT (121.062623931145 14.62468879996942),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.06262393114504,
                14.624688799969425
              ]
            }
          }
        }
      }
    }
  }
})",0.07995557057892363,0.0,-0.0012297932408286648,-0.08577400837692667,0.0012297932408286648,101.34877734877733,36.077864077669915,6.648648565033e-08,75.09477233886719,2017-02-28,10,5,3,2,1,False
121.02817667676116,14.665676648256529,2017-02,2017,2,BAHAY TORO,Quezon City,1,0,0,2017-02-01,2017-02-28,121.02817667676116,14.665676648256529,219937487,436.9490051269531,608.0430297851562,933.5430297851562,1392.6259765625,1401.717041015625,58.0,2013.9830322265625,2050.761962890625,2109.028076171875,2172.52197265625,2725.4189453125,14.0,4617.9609375,5000.0,5000.0,5000.0,5000.0,1.0,436.4590148925781,1026.79296875,1039.625,1280.0059814453125,1366.885986328125,71.0,POINT (121.0281766767612 14.66567664825653),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.02817667676116,
                14.665676648256529
              ]
            }
          }
        }
      }
    }
  }
})",0.11226068561985926,0.0,-0.0023424998109491495,-0.1186167190600368,0.0023424998109491495,96.0,37.48768472906414,6.648648565033e-08,75.09477233886719,2017-02-28,10,5,3,2,1,False
120.99946432578317,14.650305760778446,2017-02,2017,2,BALINGASA,Quezon City,1,0,0,2017-02-01,2017-02-28,120.99946432578317,14.650305760778446,8313817655,1431.1600341796875,1647.0279541015625,1851.5009765625,1890.7760009765625,2059.83203125,50.0,1908.5030517578125,2156.868896484375,2515.614990234375,2914.39208984375,3483.590087890625,8.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,375.4649963378906,864.885986328125,1111.06103515625,1469.4949951171875,1613.612060546875,56.0,POINT (120.9994643257832 14.65030576077845),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                120.99946432578317,
                14.650305760778446
              ]
            }
          }
        }
      }
    }
  }
})",0.0728220207735485,0.0,0.025014722786915244,-0.10796918522585223,-0.025014722786915244,91.18471337579619,37.17315917375464,6.648648565033e-08,75.09477233886719,2017-02-28,10,5,3,2,1,False
121.0002872521218,14.665265448379431,2017-02,2017,2,BALONG BATO,Quezon City,1,0,0,2017-02-01,2017-02-28,121.0002872521218,14.665265448379431,166136070,844.1110229492188,1310.9990234375,1320.655029296875,1440.2030029296875,1525.2650146484375,33.0,2278.217041015625,2995.51708984375,3606.173095703125,3934.52001953125,3959.160888671875,7.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,515.72802734375,578.844970703125,861.6339721679688,1040.468994140625,1079.7640380859375,55.0,POINT (121.0002872521218 14.66526544837943),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.0002872521218,
                14.665265448379431
              ]
            }
          }
        }
      }
    }
  }
})",0.09057852466593798,0.0,0.01456082324463453,-0.11381317286228748,-0.01456082324463453,89.94703656998739,36.66686131386871,6.648648565033e-08,75.09477233886719,2017-02-28,10,5,3,2,1,False
121.09994118866749,14.681303434385368,2017-02,2017,2,BATASAN HILLS,Quezon City,1,1,0,2017-02-01,2017-02-28,121.09994118866749,14.681303434385368,259349033,1828.2349853515625,1995.9100341796875,2149.56494140625,2394.22802734375,2653.64111328125,11.0,2975.010009765625,3006.62109375,4827.31298828125,5000.0,5000.0,3.0,3034.718994140625,3825.75390625,4483.4169921875,4483.4169921875,4483.4169921875,6.0,159.53399658203125,1285.011962890625,1374.387939453125,1425.2120361328125,2649.14892578125,37.0,POINT (121.0999411886675 14.68130343438537),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.09994118866749,
                14.681303434385368
              ]
            }
          }
        }
      }
    }
  }
})",0.17678608580332808,0.0,-0.03658125356557195,-0.14855313938011114,0.03658125356557195,109.11764705882352,35.99270370370374,6.648648565033e-08,75.09477233886719,2017-02-28,10,5,3,2,1,False
121.06682165409988,14.61515622459788,2017-02,2017,2,BAYANIHAN,Quezon City,1,0,0,2017-02-01,2017-02-28,121.06682165409988,14.61515622459788,8318552352,892.7210083007812,945.5880126953125,1016.239013671875,1056.176025390625,1113.0770263671875,90.0,821.9869995117188,890.697021484375,955.8809814453125,956.6409912109375,1779.43798828125,67.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,602.1729736328125,622.6920166015625,642.0609741210938,749.8989868164062,1050.125,85.0,POINT (121.0668216540999 14.61515622459788),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.06682165409988,
                14.61515622459788
              ]
            }
          }
        }
      }
    }
  }
})",0.09240024999664954,0.0,-0.002808838054114627,-0.09814093528139256,0.002808838054114627,160.03026481715006,35.92911439114391,6.648648565033e-08,75.09477233886719,2017-02-28,10,5,3,2,1,False
121.0714487632602,14.618824617402494,2017-02,2017,2,BLUE RIDGE A,Quezon City,1,0,0,2017-02-01,2017-02-28,121.0714487632602,14.618824617402494,9267686823,544.5809936523438,903.8660278320312,1289.4720458984375,1324.1070556640625,1714.280029296875,88.0,205.59100341796875,847.5590209960938,916.2689819335938,1335.1600341796875,1381.22802734375,68.0,4630.2470703125,4949.369140625,5000.0,5000.0,5000.0,2.0,68.18699645996094,495.2799987792969,616.093017578125,1185.97998046875,1279.9549560546875,74.0,POINT (121.0714487632602 14.61882461740249),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.0714487632602,
                14.618824617402494
              ]
            }
          }
        }
      }
    }
  }
})",0.07962147495236833,0.0,-0.00167758940614162,-0.08827699891507032,0.00167758940614162,164.17280813214737,36.02135200974419,6.648648565033e-08,75.09477233886719,2017-02-28,10,5,3,2,1,False
121.07408418544644,14.617425576539569,2017-2,2017,2,BLUE RIDGE B,Quezon City,0,0,0,2017-02-01,2017-02-28,121.07408418544644,14.617425576539569,92289475,880.9669799804688,1305.9560546875,1395.2979736328125,1913.041015625,1982.8330078125,81.0,889.177001953125,961.3259887695312,993.89599609375,1457.1910400390625,1473.4730224609375,67.0,4861.14892578125,5000.0,5000.0,5000.0,5000.0,1.0,453.75799560546875,851.9509887695312,1001.6640014648438,1005.2080078125,1475.3060302734375,67.0,POINT (121.0740841854464 14.61742557653957),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.07408418544644,
                14.617425576539569
              ]
            }
          }
        }
      }
    }
  }
})",0.0822348463781053,0.0,-0.0017124053632571947,-0.09121294244590884,0.0017124053632571947,185.52644836272043,35.9939141104295,6.648648565033e-08,75.09477233886719,2017-02-28,10,5,3,2,1,False
121.06296720914588,14.637122617691114,2017-2,2017,2,BOTOCAN,Quezon City,0,0,0,2017-02-01,2017-02-28,121.06296720914588,14.637122617691114,628633443,1073.675048828125,1430.7110595703125,1500.43505859375,1625.114990234375,1664.6600341796875,73.0,1131.2039794921875,1207.7259521484375,1320.0419921875,1585.3280029296875,1664.6600341796875,54.0,2044.9549560546875,2486.300048828125,2583.4130859375,5000.0,5000.0,3.0,916.81298828125,916.81298828125,931.2890014648438,931.2890014648438,1096.428955078125,83.0,POINT (121.0629672091459 14.63712261769111),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.06296720914588,
                14.637122617691114
              ]
            }
          }
        }
      }
    }
  }
})",0.13092707181956748,0.0,-0.021747302349247752,-0.11425936976583448,0.021747302349247752,92.45817245817244,36.32295980511577,6.648648565033e-08,75.09477233886719,2017-02-28,10,5,3,2,1,False
121.02328183387093,14.649918506708056,2017-02,2017,2,BUNGAD,Quezon City,1,0,0,2017-02-01,2017-02-28,121.02328183387093,14.649918506708056,6119095902,650.7059936523438,650.7059936523438,1053.446044921875,1053.8990478515625,1053.8990478515625,89.0,650.7059936523438,1090.0579833984375,1287.27099609375,1490.64599609375,2038.196044921875,15.0,4826.88720703125,5000.0,5000.0,5000.0,5000.0,1.0,566.4039916992188,574.7360229492188,693.6580200195312,943.0570068359375,1109.23095703125,85.0,POINT (121.0232818338709 14.64991850670806),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.02328183387093,
                14.649918506708056
              ]
            }
          }
        }
      }
    }
  }
})",0.09475180366232963,0.0,0.0051538915916231574,-0.10810263214747606,-0.0051538915916231574,96.0,38.50245073891625,6.648648565033e-08,75.09477233886719,2017-02-28,10,5,3,2,1,False
121.06157789494245,14.608964677660945,2017-02,2017,2,CAMP AGUINALDO,Quezon City,1,0,0,2017-02-01,2017-02-28,121.06157789494245,14.608964677660945,325029840,1227.907958984375,1238.822998046875,1791.31396484375,1794.2359619140625,1798.3089599609375,71.0,1430.1300048828125,1805.8480224609375,1853.02099609375,1874.5579833984375,1983.9940185546875,59.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,933.0360107421875,1145.14501953125,1422.10302734375,1529.823974609375,1531.6810302734375,80.0,POINT (121.0615778949424 14.60896467766094),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.06157789494245,
                14.608964677660945
              ]
            }
          }
        }
      }
    }
  }
})",0.1332239505689001,0.0,-0.016582037328836802,-0.1187254832497239,0.016582037328836802,130.85933503836316,35.76659781287975,6.648648565033e-08,75.09477233886719,2017-02-28,10,5,3,2,1,False
121.033330375409,14.711744460145232,2017-02,2017,2,CAPRI,Quezon City,1,0,0,2017-02-01,2017-02-28,121.033330375409,14.711744460145232,260900987,1505.8599853515625,1505.8599853515625,1813.18505859375,1826.77294921875,1917.739990234375,25.0,726.5770263671875,750.9669799804688,5000.0,5000.0,5000.0,2.0,4908.34716796875,5000.0,5000.0,5000.0,5000.0,1.0,1128.887939453125,1137.9849853515625,1501.47705078125,1682.7459716796875,1808.633056640625,40.0,POINT (121.033330375409 14.71174446014523),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.033330375409,
                14.711744460145232
              ]
            }
          }
        }
      }
    }
  }
})",0.13762836268572212,0.019336787564766842,-0.008670975154947243,-0.1367562470296775,0.008670975154947243,92.08860759493672,37.46977886977891,6.648648565033e-08,75.09477233886719,2017-02-28,10,5,3,2,1,False
